pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alone,survived
0.8273772438659699,1,-0.5657364610748746,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,2,2,1,1,2,2,0,0
-1.5661069258891576,0,0.6638610320657843,0.4327933656785018,-0.4736736092984604,0.7868452935884461,0,0,2,0,2,0,0,1
0.8273772438659699,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,2,2,0,2,2,1,1
-1.5661069258891576,0,0.4333115021019107,0.4327933656785018,-0.4736736092984604,0.4207302360686478,2,0,2,0,2,2,0,1
0.8273772438659699,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,1,2,1,1,2,1,1,0
-1.5661069258891576,1,1.893458525206443,-0.47454519624983954,-0.4736736092984604,0.395813560675251,2,0,1,1,4,2,1,0
0.8273772438659699,1,-2.1027333275006983,2.2474704895351842,0.7676298785983874,-0.22408312108167944,2,2,0,0,2,2,0,0
0.8273772438659699,0,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,2,2,2,0,2,2,0,1
-0.3693648410115938,0,-1.180535207645204,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,0,1,0,0,2,0,0,1
0.8273772438659699,0,-1.949033640858116,0.4327933656785018,0.7676298785983874,-0.312172377522981,2,2,0,0,6,2,0,1
-1.5661069258891576,0,2.200857898491608,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,2,0,2,0,2,2,1,1
0.8273772438659699,1,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,1,0.7407108753870755,0.4327933656785018,5.73284383018578,-0.01870931177853076,2,2,1,1,2,2,0,0
0.8273772438659699,0,-1.180535207645204,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,2,0,0,2,2,1,0
-0.3693648410115938,0,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,2,1,2,0,2,2,1,1
0.8273772438659699,1,-2.1027333275006983,3.1548090514635256,0.7676298785983874,-0.06199888922968463,1,2,0,0,2,1,0,0
-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1,1,1,2,2,1,1
0.8273772438659699,0,0.12591212881674602,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,2,2,2,0,2,2,0,0
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,2,2,0,2,0,1,1
-0.3693648410115938,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,2,1,1,1,2,2,1,0
-0.3693648410115938,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1,1,1,3,2,1,1
0.8273772438659699,0,-1.1036853643239128,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,1,2,0,0,2,1,1,1
-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,2,0,1,1,0,2,1,1
0.8273772438659699,0,-1.6416342675729512,2.2474704895351842,0.7676298785983874,-0.22408312108167944,2,2,0,0,2,2,0,0
0.8273772438659699,0,0.6638610320657843,0.4327933656785018,5.73284383018578,-0.016444159470040135,2,2,2,0,2,2,0,1
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,2,1,1,2,0,1,0
-1.5661069258891576,1,-0.7962859910387481,2.2474704895351842,2.0089333664952354,4.647001076532463,2,0,1,1,2,2,0,0
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,2,2,0,2,1,1,1
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,2,1,1,2,2,1,0
-1.5661069258891576,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,0,1,1,2,0,1,0
-1.5661069258891576,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.301728820789,0,0,2,0,1,0,0,1
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,2,2,0,2,1,1,1
-0.3693648410115938,1,2.8156566450619374,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1,1,1,2,2,1,0
-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0,0,1,1,2,0,0,0
-1.5661069258891576,1,0.9712604053509489,0.4327933656785018,-0.4736736092984604,0.39858208016340624,2,0,1,1,2,2,0,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,2,1,1,2,0,1,1
0.8273772438659699,1,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,0,-0.8731358343600393,1.340131927606843,-0.4736736092984604,-0.2859972841804228,2,2,2,0,2,2,0,0
0.8273772438659699,0,-1.180535207645204,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,0,2,0,0,2,0,0,1
0.8273772438659699,0,0.8175607187083667,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,2,2,2,0,2,2,0,0
-0.3693648410115938,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,2,1,2,0,2,2,0,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,2,1,1,2,0,1,0
-0.3693648410115938,0,-2.025883484179407,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,1,0,0,2,0,0,1
0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,2,2,0,2,1,1,1
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,2,1,1,2,1,0,0
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,2,2,0,2,1,1,1
0.8273772438659699,1,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.21191774308354583,0,2,1,1,2,0,0,0
0.8273772438659699,0,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,2,2,2,0,2,2,0,0
0.8273772438659699,1,-1.7184841108942424,3.1548090514635256,0.7676298785983874,0.1506737441786005,2,2,0,0,2,2,0,0
0.8273772438659699,1,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,2,2,1,1,2,2,1,0
-1.5661069258891576,0,1.5092093085999871,0.4327933656785018,-0.4736736092984604,0.8964967865378598,0,0,2,0,3,0,0,1
-0.3693648410115938,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,1,2,0,2,2,0,1
-1.5661069258891576,1,2.738806801740646,-0.47454519624983954,0.7676298785983874,0.5995101505357573,0,0,1,1,1,0,0,0
-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,2,0,1,1,2,2,1,1
-0.3693648410115938,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1,2,0,2,2,1,1
0.8273772438659699,1,-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,2,1,1,2,0,1,0
-0.3693648410115938,0,-1.8721837975368247,0.4327933656785018,2.0089333664952354,-0.08968408411123653,2,1,0,0,2,2,0,1
0.8273772438659699,1,-1.4110847376090776,4.0621476133918675,2.0089333664952354,0.2958951755118318,2,2,0,0,2,2,0,0
0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,2,1,1,2,0,1,0
-1.5661069258891576,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,0.962353321387736,2,0,2,0,1,2,1,1
-1.5661069258891576,1,1.2018099353148226,0.4327933656785018,-0.4736736092984604,1.0323213593611125,2,0,1,1,2,2,0,0
0.8273772438659699,1,-1.949033640858116,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2,2,0,0,2,2,0,0
-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,0,1,1,2,0,1,0
0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0,2,1,1,2,0,0,1
-0.3693648410115938,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1,2,0,5,2,1,1
0.8273772438659699,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,2,2,1,1,2,2,1,0
0.8273772438659699,0,-0.9499856776813305,3.1548090514635256,2.0089333664952354,-0.4888542575852486,2,2,2,0,2,2,0,1
0.8273772438659699,1,-0.2583370877897099,1.340131927606843,-0.4736736092984604,-0.47400492578514347,2,2,1,1,2,2,0,0
-0.3693648410115938,1,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1,1,1,2,2,1,0
0.8273772438659699,0,-1.0268355210026217,4.0621476133918675,2.0089333664952354,0.2958951755118318,2,2,2,0,2,2,0,0
-0.3693648410115938,1,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,2,1,1,1,2,2,1,0
0.8273772438659699,1,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,2,1,1,2,0,0,0
0.8273772438659699,1,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,2,1,1,2,2,1,1
0.8273772438659699,1,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,2,2,1,1,5,2,1,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
-0.3693648410115938,1,-2.192647644186609,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,2,1,0,0,2,2,0,1
0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,2,2,2,0,2,2,1,1
0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,2,2,1,1,2,2,1,1
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,1,2,2,0,2,1,1,1
-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,2,0,1,1,2,2,1,0
-0.3693648410115938,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1,2,0,2,2,1,1
0.8273772438659699,0,0.27961181545932834,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,2,2,2,0,2,2,0,1
0.8273772438659699,1,-1.0268355210026217,0.4327933656785018,3.250236854392083,0.04370821849987721,2,2,1,1,2,2,0,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
-1.5661069258891576,0,-0.48888661775358344,2.2474704895351842,2.0089333664952354,4.647001076532463,2,0,2,0,2,2,0,1
0.8273772438659699,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,2,1,1,2,2,1,0
-1.5661069258891576,1,1.2786597786361138,0.4327933656785018,-0.4736736092984604,0.5833178351003071,2,0,1,1,4,2,0,0
0.8273772438659699,1,-0.2583370877897099,0.4327933656785018,2.0089333664952354,-0.23415046467497105,2,2,1,1,2,2,0,0
0.8273772438659699,1,2.277707741812899,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,2,2,1,1,2,2,1,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,2,1,1,2,2,1,0
-1.5661069258891576,1,3.1999058616683933,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,0,0,1,1,0,0,1,0
-1.5661069258891576,1,-0.48888661775358344,-0.47454519624983954,0.7676298785983874,0.6272778976347743,0,0,1,1,3,0,0,1
-0.3693648410115938,0,0.35646165878061953,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,2,1,2,0,2,2,0,1
-0.3693648410115938,1,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,1,1,1,2,2,0,0
0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,2,2,0,2,2,1,0
0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,2,1,1,2,2,1,0
-1.5661069258891576,1,-0.6425863043961658,-0.47454519624983954,0.7676298785983874,0.907737982394129,2,0,1,1,3,2,0,0
0.8273772438659699,1,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,2,2,1,1,2,2,1,0
